,runstring,m1,m2,m3
322,0000322.bin,4.17448938640217e-05,2.7665871044464696e-05,1.8182091284733871e-06
323,0000323.bin,1.5816941776291476e-05,1.5021117681308053e-05,2.566954332099367e-07
324,0000324.bin,5.892114002481709e-06,1.4100236163089627e-05,7.968704637086456e-05
325,0000325.bin,4.490156183941519e-06,2.3822318142492045e-07,2.315492425003535e-07
326,0000326.bin,2.0574443180671023e-07,8.447055331470837e-07,2.592626079841356e-05
327,0000327.bin,3.881688009650393e-05,3.2712488990973596e-05,2.1619581295544253e-06
328,0000328.bin,8.43732218040617e-06,1.8188296996752406e-05,2.496146849131501e-06
329,0000329.bin,3.088974385178529e-05,8.441990996697789e-07,1.0162005677002798e-06
330,0000330.bin,7.131227620196994e-05,7.10759794283435e-06,6.367437276527104e-05
331,0000331.bin,3.214389089277285e-05,9.190740452591756e-07,3.263841862557513e-07
332,0000332.bin,5.57834316508249e-07,3.85292327407451e-06,5.476394504163189e-06
333,0000333.bin,4.6185576474882666e-06,1.1465796684092398e-06,8.895814906809777e-05
334,0000334.bin,5.947688565213912e-05,4.616093200301065e-06,4.9218532357549064e-05
335,0000335.bin,2.714251855978638e-07,2.0629121770571838e-05,4.030771932500343e-06
336,0000336.bin,1.0446693643848286e-07,1.7781525219154753e-05,5.555770790049256e-05
337,0000337.bin,4.0325270916263794e-07,3.29075653304501e-05,1.2043999398733788e-06
338,0000338.bin,2.131098350597051e-07,6.943024164792781e-07,3.0780496567656463e-06
339,0000339.bin,2.6528408220216505e-07,8.641061012492798e-05,8.343990668333574e-06
340,0000340.bin,1.5848564357002922e-06,1.9262573929454078e-07,3.840820607691109e-06
341,0000341.bin,5.5838062132479395e-06,5.059809236736975e-06,2.824434315753788e-07
342,0000342.bin,2.3032842242121434e-07,5.635067598886496e-06,1.6230873566296704e-07
343,0000343.bin,3.6529865156991706e-07,1.9117752311026236e-05,5.9306920174813785e-05
344,0000344.bin,1.3453713072694967e-06,2.0279252410532418e-07,4.6799635035746295e-05
345,0000345.bin,2.0510566401299335e-05,1.0406884829898936e-07,9.968952276121885e-05
346,0000346.bin,4.786500092530872e-06,6.663201855123338e-06,6.630897851975832e-05
347,0000347.bin,1.1239435767055967e-06,2.5621224246855915e-06,4.637242676986618e-05
348,0000348.bin,4.135213538135447e-05,2.0183521882607757e-05,3.544187625659542e-07
349,0000349.bin,1.696012495404982e-06,1.9250000994429705e-06,1.720743107852954e-05
350,0000350.bin,4.675492985236586e-05,2.555551206975977e-05,1.6018715814682618e-06
351,0000351.bin,3.7483382660789754e-05,5.33364328838997e-06,9.253419892266055e-07
352,0000352.bin,4.625939268929877e-05,2.691312397297558e-07,1.5496036266465351e-07
353,0000353.bin,1.9618008175269076e-07,1.354244394905283e-06,1.5020649179205745e-05
354,0000354.bin,4.3817019033461874e-07,1.8196112877748938e-07,1.9461077965867547e-07
355,0000355.bin,3.0024838649075837e-07,7.053863854925655e-06,1.029948980669699e-06
356,0000356.bin,8.906715540490357e-06,2.5954494893336984e-06,5.796894906339067e-07
357,0000357.bin,3.5655376171478303e-07,6.423723152583236e-05,1.5407871720313234e-07
358,0000358.bin,1.969521672363285e-05,5.235402578053325e-07,1.4920513362550998e-06
359,0000359.bin,1.9016382411238225e-07,3.273375067939695e-06,5.622903846443124e-06
360,0000360.bin,5.747270907290915e-05,8.309764296712997e-07,5.623226964094785e-05
361,0000361.bin,5.47879487097287e-05,2.460740152693037e-07,2.0664837889784445e-05
362,0000362.bin,2.0037110658822608e-05,3.747047420187683e-06,6.754717445180839e-06
363,0000363.bin,2.1940782246277925e-05,3.016543451181365e-05,4.063458553007965e-06
364,0000364.bin,2.2497671988896906e-05,1.8876323950492444e-07,5.8816385722192976e-05
365,0000365.bin,1.071270710224583e-05,5.912866825205842e-05,1.9440958272032682e-05
366,0000366.bin,1.6098246273492024e-07,1.474030924829018e-05,2.3040203655926192e-07
367,0000367.bin,1.2692418270811642e-07,3.893819929237762e-06,4.958214328970975e-05
368,0000368.bin,4.275956317304115e-05,5.563121537044526e-06,1.3009036169376586e-07
369,0000369.bin,2.042462275803124e-05,9.494469221684697e-05,5.121785084592925e-05
370,0000370.bin,2.3593138455410525e-07,3.099450013185343e-05,2.0428534526862607e-05
371,0000371.bin,8.551805430210796e-07,1.7511185833113825e-06,6.810413036024393e-06
372,0000372.bin,2.2472031444165898e-07,8.783672914415882e-05,1.7238338274345482e-05
373,0000373.bin,1.2650639561463197e-07,4.4346725792100484e-05,1.7334962104739658e-05
374,0000374.bin,9.881782840334234e-07,1.4283717363168605e-05,2.1969001172671263e-05
375,0000375.bin,5.02502993850663e-07,5.603366774776541e-07,2.0527242952778467e-06
376,0000376.bin,1.0395675345250718e-05,1.4475997404321001e-05,2.5935089624328964e-06
377,0000377.bin,5.271878393205019e-07,1.9190735545394101e-07,7.827150428229712e-05
378,0000378.bin,1.1700255002918211e-07,1.3356641798177944e-05,1.2673889109499046e-05
379,0000379.bin,1.240583680821856e-07,4.132905414462369e-06,2.0846312755049767e-05
380,0000380.bin,5.83090428265535e-05,9.767687093239054e-07,4.93922395695509e-06
381,0000381.bin,2.7426850680563807e-06,8.328960472224433e-05,1.2105960813102886e-07
382,0000382.bin,1.4793774390556616e-07,2.5943692094057063e-07,4.7618569879919575e-07
383,0000383.bin,3.5365773547368153e-06,3.923664563025787e-06,2.721664367225113e-07
384,0000384.bin,8.58124574855888e-06,1.415997874288387e-06,2.2285295128946707e-05
385,0000385.bin,5.98045028086299e-05,3.0500946766937963e-05,1.5345864738554373e-06
386,0000386.bin,7.343120079351321e-06,1.1585581180693532e-05,4.073318426750577e-06
387,0000387.bin,2.092177309305911e-06,1.3181517709265246e-07,2.280432204902018e-05
388,0000388.bin,2.5703000192253502e-05,1.2777871028869406e-06,1.2317895427350666e-06
389,0000389.bin,1.0154065942077099e-05,8.189872527448039e-06,5.287842038594157e-06
390,0000390.bin,5.036691675615439e-06,1.8448375157557752e-07,3.3706499761610027e-06
391,0000391.bin,3.0092742988110974e-06,7.529020028952138e-05,7.918023135621294e-06
392,0000392.bin,7.011773331044613e-06,2.2934964569033983e-06,6.729951247862303e-06
393,0000393.bin,1.3233946627272022e-06,3.2071219311877655e-07,1.0270777046759111e-07
394,0000394.bin,8.654877467013739e-05,5.48196888477654e-07,1.2829942052050971e-05
395,0000395.bin,1.2943149083314138e-06,1.1564153613393094e-07,2.3804445774302972e-07
396,0000396.bin,1.4171721082415672e-07,9.256445423468152e-06,4.66282764294217e-06
397,0000397.bin,2.3020070303506258e-07,1.527702793927767e-06,2.2030712698247983e-05
398,0000398.bin,6.18026200777706e-05,1.921289307722709e-06,6.4702778493742515e-06
399,0000399.bin,1.2755090118718773e-07,1.3629705059192192e-05,1.117727639894732e-07
400,0000400.bin,8.376441465924284e-07,5.7728145240681e-07,2.746053021051726e-05
401,0000401.bin,3.112140731628183e-06,1.9189210064303954e-06,2.9615137064461252e-05
402,0000402.bin,2.92227178480429e-05,1.9586083597476408e-07,8.451627762782769e-06
403,0000403.bin,5.60952836017742e-07,1.0613949624026035e-06,2.2553993663263764e-05
404,0000404.bin,1.829528380539542e-07,1.6501387032501167e-06,1.0227106812585566e-07
405,0000405.bin,1.3507964836634396e-07,7.982292529522185e-05,1.4641240815421838e-05
406,0000406.bin,1.8325237349680468e-06,1.7816293912176928e-06,1.535359257415236e-06
407,0000407.bin,9.435991408667313e-06,2.0459118049340146e-07,2.8756715423141587e-05
408,0000408.bin,2.4829303642439136e-05,2.095307151809664e-06,6.702819614470518e-05
409,0000409.bin,3.0043223972272457e-05,4.386641961506065e-06,2.8200756796871594e-07
410,0000410.bin,2.762181483847146e-07,7.381025506285173e-05,1.129580664992553e-07
411,0000411.bin,4.4611164500836376e-07,9.568534310040751e-07,6.481058096912583e-06
412,0000412.bin,7.285461811915881e-07,1.3533883709211528e-05,1.493138251410515e-07
413,0000413.bin,2.902874733575276e-05,8.210606291887053e-06,2.535987363253936e-06
414,0000414.bin,1.849980994497326e-06,1.1106251814128565e-06,6.744595405573752e-05
415,0000415.bin,2.1166492475406352e-05,5.494810929343508e-07,6.804357147899333e-07
416,0000416.bin,5.764559056571244e-07,1.0553743423749568e-07,5.478453874789495e-06
417,0000417.bin,6.210432352035336e-05,2.5346354102417948e-05,1.4761371358716466e-05
418,0000418.bin,9.284872276316028e-07,2.1827626065714577e-07,2.6598694853663e-07
419,0000419.bin,7.4624602578297055e-06,1.471619400310552e-05,2.4503741485418547e-07
420,0000420.bin,1.1995825549951967e-07,2.2085496481204648e-05,6.573840306153307e-07
421,0000421.bin,9.190083490132387e-06,6.822037570109026e-06,3.957048442627377e-05
422,0000422.bin,1.4383567347209244e-06,1.0436778859298897e-07,8.224449189617168e-05
423,0000423.bin,9.312238527610941e-07,4.174300237760099e-06,1.96533911624563e-05
424,0000424.bin,4.838971821132491e-06,2.5456455680424744e-05,1.4237430834135275e-05
425,0000425.bin,1.8073713221471241e-06,3.2775302566094454e-07,1.4930236391765224e-07
426,0000426.bin,3.0904968611520675e-07,1.5545657181410325e-05,1.132174273396075e-06
427,0000427.bin,3.097433561075967e-07,2.796088137558008e-05,2.5460734606118086e-05
428,0000428.bin,5.817291266187842e-07,1.4286789359720629e-07,2.2831938176553895e-06
429,0000429.bin,6.0748080129233766e-06,2.3348732977302514e-07,1.1500638012225345e-07
430,0000430.bin,6.544085784190413e-07,2.5872137636606164e-07,2.913495586097469e-07
431,0000431.bin,7.997827524217898e-05,2.1471012561077678e-05,5.9431242411067735e-05
432,0000432.bin,5.627413281262963e-06,9.831020048702125e-06,1.555938739096122e-07
433,0000433.bin,3.957269849265555e-07,3.094262635643555e-06,1.322483710278342e-07
434,0000434.bin,1.217870345283111e-06,3.6403807990521237e-06,1.4847037447988427e-06
435,0000435.bin,8.964153714490054e-05,3.9383486865280336e-05,3.5436259646756998e-06
436,0000436.bin,1.4017517187925584e-06,2.167933664707597e-05,4.873076399916083e-07
437,0000437.bin,3.914186515121077e-06,1.978305132899678e-07,1.210505736946687e-07
438,0000438.bin,4.208931142452124e-07,5.3463554335322964e-06,3.936402470705933e-05
439,0000439.bin,1.6272290885115384e-06,8.593239257746e-07,6.577849473899119e-07
440,0000440.bin,2.3592509627144774e-07,1.771227460206841e-07,8.009942918297674e-07
441,0000441.bin,3.4145960589727856e-07,2.573119167551381e-05,1.2068117924596761e-05
442,0000442.bin,1.256675603492823e-06,2.164843622113178e-06,2.2485380403684687e-06
443,0000443.bin,1.8616011478453414e-05,1.1583801783115038e-07,8.70749938800657e-06
444,0000444.bin,8.446639834657538e-07,1.0957526956104773e-07,2.839962492516349e-06
445,0000445.bin,4.492264155785279e-06,5.61887932896645e-07,1.509154460963966e-06
446,0000446.bin,2.301385353823431e-05,1.979448496683145e-05,1.1165436202826564e-05
447,0000447.bin,1.7102471880324596e-06,3.766477643162968e-06,6.18780207970853e-06
448,0000448.bin,6.936298725511629e-07,2.2590853167367096e-07,7.621397326505615e-07
449,0000449.bin,3.727954158460791e-07,3.7448823304964715e-07,1.443236515520687e-06
450,0000450.bin,1.9454646475567575e-07,6.922052834985542e-05,3.278267143213211e-05
451,0000451.bin,1.3219453046351458e-07,2.432220007848442e-07,1.5970640334181757e-05
452,0000452.bin,1.0563102652253493e-06,9.316479047356013e-06,1.6896142399722363e-05
453,0000453.bin,5.143502076874615e-07,4.009487249702926e-06,9.94964531594962e-06
454,0000454.bin,8.117334452449976e-07,1.7449248963647355e-05,9.031098601508293e-06
455,0000455.bin,5.231630116238347e-05,1.5064360606950039e-05,1.4022720703283394e-06
456,0000456.bin,1.7563360177391e-05,7.938929140375823e-05,2.021286920395488e-06
457,0000457.bin,1.7966336693166363e-05,9.783853696545365e-05,4.529600857689817e-06
458,0000458.bin,1.63618412971639e-07,3.919218589833373e-06,1.574115016769207e-07
459,0000459.bin,7.54819785170993e-05,2.0221008779276542e-05,1.2725654609189674e-05
460,0000460.bin,7.846586819444603e-07,1.8597911456678857e-05,1.7372168402044424e-05
461,0000461.bin,1.4474207131862119e-05,1.9033658433215755e-05,4.885611446694192e-06
462,0000462.bin,5.998378515633958e-06,1.6714192619277578e-07,2.760228454071724e-05
463,0000463.bin,4.089104058058733e-07,2.59635714581639e-06,5.083521012064776e-05
464,0000464.bin,6.542798818561131e-07,4.399534832542255e-06,7.130475622928293e-06
465,0000465.bin,3.75864339221727e-07,4.622863819359982e-07,3.151756176168245e-05
466,0000466.bin,4.980546717324199e-05,2.3347190452080523e-07,3.698947656758135e-07
467,0000467.bin,5.720403844377819e-07,1.6203847706683846e-06,1.1880981701985842e-07
468,0000468.bin,9.706979116555797e-05,1.3875756294697385e-06,5.788913348493386e-06
469,0000469.bin,6.260401257716673e-07,7.867618983987825e-07,5.804118521383338e-07
470,0000470.bin,1.3298969927420523e-07,1.0920609593377174e-06,2.490134791915858e-07
471,0000471.bin,8.835224501553527e-05,6.512329112356907e-05,1.5892995756660687e-07
472,0000472.bin,4.4898217190940474e-05,6.87842640939079e-05,9.228204613967195e-05
473,0000473.bin,1.0209045680854765e-06,1.4503985468945518e-07,1.3121362430952033e-06
474,0000474.bin,1.6175548304217934e-07,1.4040762798617142e-07,9.703809046407769e-05
475,0000475.bin,8.369614236184722e-05,1.5649087169387386e-07,2.576069446879088e-05
476,0000476.bin,3.1179701277712262e-06,5.98248541911774e-06,7.80125946728509e-05
477,0000477.bin,7.079649309085415e-06,4.9456081362488885e-05,8.096235600609963e-07
478,0000478.bin,7.806470731939563e-05,3.2377104175088794e-05,2.2138875790512569e-07
479,0000479.bin,5.654926471473681e-05,4.2538346568399025e-05,4.306221658779671e-06
480,0000480.bin,1.5084994369615763e-06,3.525255384967746e-05,7.459548242163237e-07
481,0000481.bin,1.0813378402855833e-05,2.628937533429149e-06,1.8818948330133147e-06
482,0000482.bin,3.6584656672746202e-06,7.975514161598029e-07,1.7911442760206362e-06
483,0000483.bin,3.882564191963965e-06,2.6549675519363533e-05,8.789484697423582e-07
484,0000484.bin,5.196471501261613e-06,2.136302933714635e-06,1.3256436233986536e-07
485,0000485.bin,2.6293331783801893e-07,1.9072111395489912e-05,2.8162294250122427e-06
486,0000486.bin,3.290785492454887e-07,2.9403266587167156e-06,3.455434288928225e-07
487,0000487.bin,2.8558951545304756e-05,3.357944495245795e-05,6.43891447147365e-06
488,0000488.bin,2.1700863135153137e-07,1.4992987877113598e-05,4.3305840280638045e-05
489,0000489.bin,6.557459711655354e-05,3.4597126374123323e-07,1.9854209581742348e-06
490,0000490.bin,5.0592329999897105e-05,2.6334401611452284e-06,2.6477789722816506e-06
491,0000491.bin,3.0678503540915486e-06,1.5333501377282115e-06,2.9944057132999693e-05
492,0000492.bin,2.6097574841468894e-05,2.281948018292808e-05,4.079177743790595e-05
493,0000493.bin,4.902441025672475e-05,1.1221398720022415e-05,8.288495507483437e-05
494,0000494.bin,7.599082376541278e-06,1.1638132305150359e-05,8.111487551745816e-06
495,0000495.bin,1.1315177923923642e-05,3.6683226918557606e-07,4.02262853005505e-06
496,0000496.bin,1.5487874062791623e-05,2.2616430012333767e-06,2.315028871578628e-07
497,0000497.bin,6.118179958449236e-07,7.450587152318273e-05,3.158869104544554e-05
498,0000498.bin,2.7934938008149414e-06,6.804616980841032e-06,5.538307026498929e-07
499,0000499.bin,2.193540029138812e-07,1.78432251890363e-05,3.156016326115572e-06
500,0000500.bin,2.4661118094909563e-05,7.053466875260706e-05,5.43119873230123e-06
501,0000501.bin,8.284417575775177e-06,7.694553282151265e-06,5.281630779366032e-07
502,0000502.bin,3.284836389512812e-06,3.2020677661792947e-07,1.1364955195073113e-06
503,0000503.bin,3.257583564261761e-07,1.1530864439681172e-06,3.770418322677412e-07
504,0000504.bin,2.447682395251e-06,5.159381995852359e-06,2.6114597396509642e-05
505,0000505.bin,2.810739016225622e-07,3.411380692386826e-05,6.942310914391832e-07
506,0000506.bin,1.8713981471352512e-05,2.958919999087193e-06,1.4132291887214125e-06
507,0000507.bin,2.795675598488069e-06,7.126086150601581e-06,6.88906483668534e-05
508,0000508.bin,4.221554634415822e-06,9.792991608088246e-06,3.0515653299117133e-06
509,0000509.bin,1.3009213082034109e-05,5.609350943465623e-05,4.269189206361225e-07
510,0000510.bin,1.1317097323515719e-05,4.512166750611894e-06,1.9549145233710907e-05
511,0000511.bin,2.1154176846436e-07,2.3204035569256656e-07,5.377314524462447e-07
512,0000512.bin,1.1401470337541143e-07,2.078596046166399e-06,9.804097361758099e-07
513,0000513.bin,1.1204088280743421e-07,2.484973468967876e-07,7.135545434070009e-06
514,0000514.bin,1.1869740769647583e-06,7.876149348406176e-06,4.210954774172592e-07
515,0000515.bin,3.1190612475268445e-07,7.415954822542192e-05,5.664266793839296e-05
516,0000516.bin,2.784228943503203e-05,3.546793312687268e-05,4.172134623589387e-06
517,0000517.bin,2.7316607870908063e-05,7.597173052753936e-05,9.072561030889867e-05
518,0000518.bin,6.566174148871856e-05,2.983606787083139e-05,3.660266489095627e-06
519,0000519.bin,6.461809763075467e-06,1.215856639647513e-07,9.78994203529997e-07
520,0000520.bin,8.853830924101039e-05,1.5178098639369456e-07,3.886005481522528e-05
521,0000521.bin,1.993138200101741e-07,3.7591251042902225e-05,5.675074647085137e-07
522,0000522.bin,1.6979405147941947e-07,1.441039290019309e-06,3.689990970562166e-05
523,0000523.bin,8.517078152426775e-05,1.1079908449073406e-05,7.243671777883104e-07
524,0000524.bin,4.741529524012588e-07,1.0792638207633742e-07,6.452711681931666e-07
525,0000525.bin,3.0212124565728126e-05,8.354320895587347e-05,2.652827776717989e-06
526,0000526.bin,9.877215119290703e-05,4.3733762453307524e-07,1.4729751940453838e-07
527,0000527.bin,8.571466359123998e-05,6.175399242340894e-05,2.2982005456437627e-05
528,0000528.bin,2.2382880451040905e-05,2.8308895578419307e-05,5.044014508441744e-06
529,0000529.bin,8.919693990099183e-06,2.862140728216607e-07,2.094007871367536e-05
530,0000530.bin,4.326010473094772e-05,2.075244891484122e-07,2.691295288472436e-05
531,0000531.bin,5.0856752180179486e-05,1.1176054145497931e-05,9.576198707357684e-05
532,0000532.bin,4.256404935578496e-07,7.149916159856238e-06,1.9103917608911755e-07
533,0000533.bin,1.3577111288287687e-06,1.1814537864320959e-05,5.982179456424215e-07
534,0000534.bin,1.8488680127821623e-06,4.509473240215715e-06,2.3787248416148832e-06
535,0000535.bin,2.644312501283833e-07,1.8064660311911223e-06,1.1902303519002745e-05
536,0000536.bin,1.703358571683586e-05,7.781911185137576e-06,4.735588703424466e-06
537,0000537.bin,1.514841533740241e-05,9.479344606715129e-05,4.6691263380468057e-07
538,0000538.bin,6.49338573635694e-07,1.3940364861178724e-07,1.5812012522528432e-06
539,0000539.bin,7.757169177498219e-07,1.7878693098645043e-05,9.52520224919164e-05
540,0000540.bin,6.910003869586849e-06,1.0132199694597601e-05,1.2203453939666668e-07
541,0000541.bin,1.1916085656144347e-06,2.538188373489011e-06,2.7381483733534745e-07
542,0000542.bin,2.7649192551696057e-06,3.0646541127311465e-07,3.679856494738608e-07
